adversarial_prob,confidence_change,flipped,method,original_prob,pixels_modified
0.012423088774085045,0.5912205073982477,1,differential_evolution,0.6036435961723328,
0.30908215045928955,0.2945614457130432,1,multi_pixel_1,0.6036435961723328,1.0
0.020092487335205078,0.5835511088371277,1,multi_pixel_2,0.6036435961723328,2.0
0.0018337327055633068,0.6018098634667695,1,multi_pixel_3,0.6036435961723328,3.0
0.48767709732055664,0.1445504128932953,0,differential_evolution,0.34312668442726135,
0.6025394797325134,0.2594127953052521,1,multi_pixel_1,0.34312668442726135,1.0
0.6312506198883057,0.2881239354610443,1,multi_pixel_2,0.34312668442726135,2.0
0.8037933707237244,0.460666686296463,1,multi_pixel_3,0.34312668442726135,3.0
0.3296414315700531,0.07269811630249023,0,differential_evolution,0.25694331526756287,
0.3540324568748474,0.09708914160728455,0,multi_pixel_1,0.25694331526756287,1.0
0.45813021063804626,0.2011868953704834,0,multi_pixel_2,0.25694331526756287,2.0
0.5333147644996643,0.27637144923210144,1,multi_pixel_3,0.25694331526756287,3.0
0.15572991967201233,0.06408140808343887,0,differential_evolution,0.09164851158857346,
0.2193111628293991,0.12766265124082565,0,multi_pixel_1,0.09164851158857346,1.0
0.25126808881759644,0.15961957722902298,0,multi_pixel_2,0.09164851158857346,2.0
0.4456729590892792,0.3540244475007057,0,multi_pixel_3,0.09164851158857346,3.0
0.4751591682434082,0.3079206794500351,0,differential_evolution,0.1672384887933731,
0.5014570951461792,0.3342186063528061,1,multi_pixel_1,0.1672384887933731,1.0
0.5391955375671387,0.37195704877376556,1,multi_pixel_2,0.1672384887933731,2.0
0.505801260471344,0.3385627716779709,1,multi_pixel_3,0.1672384887933731,3.0
0.6759410500526428,0.20366287231445312,1,differential_evolution,0.4722781777381897,
0.6897635459899902,0.21748536825180054,1,multi_pixel_1,0.4722781777381897,1.0
0.7380180954933167,0.26573991775512695,1,multi_pixel_2,0.4722781777381897,2.0
0.8633518218994141,0.39107364416122437,1,multi_pixel_3,0.4722781777381897,3.0
0.9900520443916321,0.007700800895690918,0,differential_evolution,0.997752845287323,
0.9896570444107056,0.008095800876617432,0,multi_pixel_1,0.997752845287323,1.0
0.9689197540283203,0.028833091259002686,0,multi_pixel_2,0.997752845287323,2.0
0.9134733080863953,0.08427953720092773,0,multi_pixel_3,0.997752845287323,3.0
0.6660838723182678,0.2939796447753906,0,differential_evolution,0.9600635170936584,
0.3140057921409607,0.6460577249526978,1,multi_pixel_1,0.9600635170936584,1.0
0.5695671439170837,0.3904963731765747,0,multi_pixel_2,0.9600635170936584,2.0
0.028260180726647377,0.9318033363670111,1,multi_pixel_3,0.9600635170936584,3.0
0.24557314813137054,0.056629762053489685,0,differential_evolution,0.18894338607788086,
0.2307274043560028,0.04178401827812195,0,multi_pixel_1,0.18894338607788086,1.0
0.38387244939804077,0.1949290633201599,0,multi_pixel_2,0.18894338607788086,2.0
0.35483652353286743,0.16589313745498657,0,multi_pixel_3,0.18894338607788086,3.0
0.18924255669116974,0.3214961141347885,1,differential_evolution,0.5107386708259583,
0.28406885266304016,0.2266698181629181,1,multi_pixel_1,0.5107386708259583,1.0
0.1177997887134552,0.39293888211250305,1,multi_pixel_2,0.5107386708259583,2.0
0.07967845350503922,0.43106021732091904,1,multi_pixel_3,0.5107386708259583,3.0
0.8502492308616638,0.3688909411430359,1,differential_evolution,0.48135828971862793,
0.6968031525611877,0.21544486284255981,1,multi_pixel_1,0.48135828971862793,1.0
0.7457305192947388,0.26437222957611084,1,multi_pixel_2,0.48135828971862793,2.0
0.9257574081420898,0.4443991184234619,1,multi_pixel_3,0.48135828971862793,3.0
0.35638800263404846,0.3145280182361603,1,differential_evolution,0.6709160208702087,
0.4933328330516815,0.17758318781852722,1,multi_pixel_1,0.6709160208702087,1.0
0.24793069064617157,0.42298533022403717,1,multi_pixel_2,0.6709160208702087,2.0
0.09869642555713654,0.5722195953130722,1,multi_pixel_3,0.6709160208702087,3.0
0.8786266446113586,0.10773336887359619,0,differential_evolution,0.9863600134849548,
0.8943182826042175,0.0920417308807373,0,multi_pixel_1,0.9863600134849548,1.0
0.457733154296875,0.5286268591880798,1,multi_pixel_2,0.9863600134849548,2.0
0.3264704644680023,0.6598895490169525,1,multi_pixel_3,0.9863600134849548,3.0
0.5214806795120239,0.29365235567092896,1,differential_evolution,0.22782832384109497,
0.3772433400154114,0.1494150161743164,0,multi_pixel_1,0.22782832384109497,1.0
0.580552339553833,0.35272401571273804,1,multi_pixel_2,0.22782832384109497,2.0
0.7125673294067383,0.4847390055656433,1,multi_pixel_3,0.22782832384109497,3.0
0.3042218089103699,0.31374359130859375,1,differential_evolution,0.6179654002189636,
0.1677764654159546,0.45018893480300903,1,multi_pixel_1,0.6179654002189636,1.0
0.09378056228160858,0.524184837937355,1,multi_pixel_2,0.6179654002189636,2.0
0.006429580040276051,0.6115358201786876,1,multi_pixel_3,0.6179654002189636,3.0
0.0093785235658288,0.49620315339416265,1,differential_evolution,0.5055816769599915,
0.08918867260217667,0.4163930043578148,1,multi_pixel_1,0.5055816769599915,1.0
0.11631284654140472,0.38926883041858673,1,multi_pixel_2,0.5055816769599915,2.0
0.008026677183806896,0.49755499977618456,1,multi_pixel_3,0.5055816769599915,3.0
0.3844233453273773,0.4212619364261627,1,differential_evolution,0.80568528175354,
0.3007263243198395,0.5049589574337006,1,multi_pixel_1,0.80568528175354,1.0
0.21630163490772247,0.5893836468458176,1,multi_pixel_2,0.80568528175354,2.0
0.029457589611411095,0.7762276921421289,1,multi_pixel_3,0.80568528175354,3.0
0.5242509841918945,0.31210607290267944,0,differential_evolution,0.836357057094574,
0.4532497227191925,0.38310733437538147,1,multi_pixel_1,0.836357057094574,1.0
0.015691816806793213,0.8206652402877808,1,multi_pixel_2,0.836357057094574,2.0
0.023224027827382088,0.8131330292671919,1,multi_pixel_3,0.836357057094574,3.0
0.5459001660346985,0.4417349100112915,0,differential_evolution,0.98763507604599,
0.9626237154006958,0.02501136064529419,0,multi_pixel_1,0.98763507604599,1.0
0.6402901411056519,0.34734493494033813,0,multi_pixel_2,0.98763507604599,2.0
0.34556686878204346,0.6420682072639465,1,multi_pixel_3,0.98763507604599,3.0
0.02344120852649212,0.9453863371163607,1,differential_evolution,0.9688275456428528,
0.6128419637680054,0.3559855818748474,0,multi_pixel_1,0.9688275456428528,1.0
0.18302039802074432,0.7858071476221085,1,multi_pixel_2,0.9688275456428528,2.0
0.06212588772177696,0.9067016579210758,1,multi_pixel_3,0.9688275456428528,3.0
0.9833754897117615,0.006222128868103027,0,differential_evolution,0.9895976185798645,
0.9577789306640625,0.031818687915802,0,multi_pixel_1,0.9895976185798645,1.0
0.8064039349555969,0.18319368362426758,0,multi_pixel_2,0.9895976185798645,2.0
0.7744005918502808,0.21519702672958374,0,multi_pixel_3,0.9895976185798645,3.0
0.3111770749092102,0.35347241163253784,1,differential_evolution,0.664649486541748,
0.018185146152973175,0.6464643403887749,1,multi_pixel_1,0.664649486541748,1.0
0.0950319916009903,0.5696174949407578,1,multi_pixel_2,0.664649486541748,2.0
0.014291167259216309,0.6503583192825317,1,multi_pixel_3,0.664649486541748,3.0
0.1634742021560669,0.4732409119606018,1,differential_evolution,0.6367151141166687,
0.3562813699245453,0.2804337441921234,1,multi_pixel_1,0.6367151141166687,1.0
0.030834052711725235,0.6058810614049435,1,multi_pixel_2,0.6367151141166687,2.0
0.06586795300245285,0.5708471611142159,1,multi_pixel_3,0.6367151141166687,3.0
0.9731879830360413,0.020414352416992188,0,differential_evolution,0.9936023354530334,
0.939744234085083,0.05385810136795044,0,multi_pixel_1,0.9936023354530334,1.0
0.946542501449585,0.047059834003448486,0,multi_pixel_2,0.9936023354530334,2.0
0.06973371654748917,0.9238686189055443,1,multi_pixel_3,0.9936023354530334,3.0
0.3552662432193756,0.3725673258304596,1,differential_evolution,0.7278335690498352,
0.21591107547283173,0.5119224935770035,1,multi_pixel_1,0.7278335690498352,1.0
0.007250630762428045,0.7205829382874072,1,multi_pixel_2,0.7278335690498352,2.0
0.07620763778686523,0.65162593126297,1,multi_pixel_3,0.7278335690498352,3.0
0.969744861125946,0.02493751049041748,0,differential_evolution,0.9946823716163635,
0.9269930720329285,0.06768929958343506,0,multi_pixel_1,0.9946823716163635,1.0
0.2156394124031067,0.7790429592132568,1,multi_pixel_2,0.9946823716163635,2.0
0.022079771384596825,0.9726026002317667,1,multi_pixel_3,0.9946823716163635,3.0
0.3361656069755554,0.3099547065794468,0,differential_evolution,0.026210900396108627,
0.06898428499698639,0.04277338460087776,0,multi_pixel_1,0.026210900396108627,1.0
0.26552560925483704,0.2393147088587284,0,multi_pixel_2,0.026210900396108627,2.0
0.684575080871582,0.6583641804754734,1,multi_pixel_3,0.026210900396108627,3.0
0.31161558628082275,0.1338692605495453,0,differential_evolution,0.17774632573127747,
0.42872297763824463,0.25097665190696716,0,multi_pixel_1,0.17774632573127747,1.0
0.717222273349762,0.5394759476184845,1,multi_pixel_2,0.17774632573127747,2.0
0.8081293106079102,0.6303829848766327,1,multi_pixel_3,0.17774632573127747,3.0
0.5963032245635986,0.2528742551803589,0,differential_evolution,0.8491774797439575,
0.48476728796958923,0.3644101917743683,1,multi_pixel_1,0.8491774797439575,1.0
0.0437309630215168,0.8054465167224407,1,multi_pixel_2,0.8491774797439575,2.0
0.0003834606322925538,0.848794019111665,1,multi_pixel_3,0.8491774797439575,3.0
0.1175999790430069,0.041663758456707,0,differential_evolution,0.0759362205862999,
0.144703671336174,0.06876745074987411,0,multi_pixel_1,0.0759362205862999,1.0
0.21398711204528809,0.1380508914589882,0,multi_pixel_2,0.0759362205862999,2.0
0.27444836497306824,0.19851214438676834,0,multi_pixel_3,0.0759362205862999,3.0
0.31314826011657715,0.4944920539855957,1,differential_evolution,0.8076403141021729,
0.6980354189872742,0.10960489511489868,0,multi_pixel_1,0.8076403141021729,1.0
0.018904147669672966,0.7887361664324999,1,multi_pixel_2,0.8076403141021729,2.0
0.05243153125047684,0.755208782851696,1,multi_pixel_3,0.8076403141021729,3.0
0.39186549186706543,0.16949482262134552,0,differential_evolution,0.2223706692457199,
0.3878696858882904,0.1654990166425705,0,multi_pixel_1,0.2223706692457199,1.0
0.5337604284286499,0.31138975918293,1,multi_pixel_2,0.2223706692457199,2.0
0.652106523513794,0.42973585426807404,1,multi_pixel_3,0.2223706692457199,3.0
0.48768946528434753,0.16953647136688232,0,differential_evolution,0.3181529939174652,
0.531137228012085,0.21298423409461975,1,multi_pixel_1,0.3181529939174652,1.0
0.6747664213180542,0.356613427400589,1,multi_pixel_2,0.3181529939174652,2.0
0.6210160851478577,0.30286309123039246,1,multi_pixel_3,0.3181529939174652,3.0
0.9609114527702332,0.021768033504486084,0,differential_evolution,0.9826794862747192,
0.9540894031524658,0.028590083122253418,0,multi_pixel_1,0.9826794862747192,1.0
0.5887066125869751,0.39397287368774414,0,multi_pixel_2,0.9826794862747192,2.0
0.5304054617881775,0.45227402448654175,0,multi_pixel_3,0.9826794862747192,3.0
0.7121422290802002,0.26947128772735596,0,differential_evolution,0.9816135168075562,
0.8694717884063721,0.11214172840118408,0,multi_pixel_1,0.9816135168075562,1.0
0.17577381432056427,0.8058397024869919,1,multi_pixel_2,0.9816135168075562,2.0
0.0842682495713234,0.8973452672362328,1,multi_pixel_3,0.9816135168075562,3.0
0.8026015758514404,0.1273919939994812,0,differential_evolution,0.9299935698509216,
0.5441313982009888,0.38586217164993286,0,multi_pixel_1,0.9299935698509216,1.0
0.3754808306694031,0.5545127391815186,1,multi_pixel_2,0.9299935698509216,2.0
0.0018391851335763931,0.9281543847173452,1,multi_pixel_3,0.9299935698509216,3.0
0.0256191398948431,0.7282440159469843,1,differential_evolution,0.7538631558418274,
0.19758209586143494,0.5562810599803925,1,multi_pixel_1,0.7538631558418274,1.0
0.0115412138402462,0.7423219420015812,1,multi_pixel_2,0.7538631558418274,2.0
0.0003062886244151741,0.7535568672174122,1,multi_pixel_3,0.7538631558418274,3.0
0.324409544467926,0.2991974353790283,1,differential_evolution,0.6236069798469543,
0.4786548316478729,0.14495214819908142,1,multi_pixel_1,0.6236069798469543,1.0
0.38093024492263794,0.2426767349243164,1,multi_pixel_2,0.6236069798469543,2.0
0.00934896245598793,0.6142580173909664,1,multi_pixel_3,0.6236069798469543,3.0
0.9994921684265137,0.0003663301467895508,0,differential_evolution,0.9998584985733032,
0.9986656904220581,0.0011928081512451172,0,multi_pixel_1,0.9998584985733032,1.0
0.9657832384109497,0.034075260162353516,0,multi_pixel_2,0.9998584985733032,2.0
0.5253111124038696,0.4745473861694336,0,multi_pixel_3,0.9998584985733032,3.0
0.6473588943481445,0.22432509064674377,1,differential_evolution,0.42303380370140076,
0.7066439986228943,0.28361019492149353,1,multi_pixel_1,0.42303380370140076,1.0
0.6806979179382324,0.25766411423683167,1,multi_pixel_2,0.42303380370140076,2.0
0.778710126876831,0.3556763231754303,1,multi_pixel_3,0.42303380370140076,3.0
0.09817076474428177,0.0450226329267025,0,differential_evolution,0.05314813181757927,
0.10135806351900101,0.04820993170142174,0,multi_pixel_1,0.05314813181757927,1.0
0.15400324761867523,0.10085511580109596,0,multi_pixel_2,0.05314813181757927,2.0
0.21232682466506958,0.1591786928474903,0,multi_pixel_3,0.05314813181757927,3.0
0.1983083039522171,0.4641113132238388,1,differential_evolution,0.6624196171760559,
0.08656236529350281,0.5758572518825531,1,multi_pixel_1,0.6624196171760559,1.0
0.004654215183109045,0.6577654019929469,1,multi_pixel_2,0.6624196171760559,2.0
0.001547000603750348,0.6608726165723056,1,multi_pixel_3,0.6624196171760559,3.0
0.7247123122215271,0.28775322437286377,1,differential_evolution,0.43695908784866333,
0.7334000468254089,0.2964409589767456,1,multi_pixel_1,0.43695908784866333,1.0
0.7132567763328552,0.2762976884841919,1,multi_pixel_2,0.43695908784866333,2.0
0.854680061340332,0.4177209734916687,1,multi_pixel_3,0.43695908784866333,3.0
0.6348839998245239,0.2219828963279724,0,differential_evolution,0.8568668961524963,
0.37140893936157227,0.4854579567909241,1,multi_pixel_1,0.8568668961524963,1.0
0.43796536326408386,0.4189015328884125,1,multi_pixel_2,0.8568668961524963,2.0
0.15416304767131805,0.7027038484811783,1,multi_pixel_3,0.8568668961524963,3.0
0.613358736038208,0.2121627926826477,0,differential_evolution,0.8255215287208557,
0.43938255310058594,0.3861389756202698,1,multi_pixel_1,0.8255215287208557,1.0
0.19191665947437286,0.6336048692464828,1,multi_pixel_2,0.8255215287208557,2.0
0.007634269073605537,0.8178872596472502,1,multi_pixel_3,0.8255215287208557,3.0
0.9935507774353027,0.0035923123359680176,0,differential_evolution,0.9971430897712708,
0.9940409064292908,0.0031021833419799805,0,multi_pixel_1,0.9971430897712708,1.0
0.928127646446228,0.06901544332504272,0,multi_pixel_2,0.9971430897712708,2.0
0.8567826151847839,0.14036047458648682,0,multi_pixel_3,0.9971430897712708,3.0
0.46887385845184326,0.37003248929977417,1,differential_evolution,0.8389063477516174,
0.5670214891433716,0.27188485860824585,0,multi_pixel_1,0.8389063477516174,1.0
0.09639454632997513,0.7425118014216423,1,multi_pixel_2,0.8389063477516174,2.0
0.2717879116535187,0.5671184360980988,1,multi_pixel_3,0.8389063477516174,3.0
0.9366739988327026,0.0587306022644043,0,differential_evolution,0.9954046010971069,
0.6828891634941101,0.3125154376029968,0,multi_pixel_1,0.9954046010971069,1.0
0.3968280255794525,0.5985765755176544,1,multi_pixel_2,0.9954046010971069,2.0
0.06443427503108978,0.9309703260660172,1,multi_pixel_3,0.9954046010971069,3.0
0.3214851915836334,0.256581574678421,1,differential_evolution,0.5780667662620544,
0.10531333088874817,0.4727534353733063,1,multi_pixel_1,0.5780667662620544,1.0
0.10495245456695557,0.4731143116950989,1,multi_pixel_2,0.5780667662620544,2.0
0.029301974922418594,0.5487647913396358,1,multi_pixel_3,0.5780667662620544,3.0
0.4941321015357971,0.46243321895599365,1,differential_evolution,0.9565653204917908,
0.7004827260971069,0.25608259439468384,0,multi_pixel_1,0.9565653204917908,1.0
0.2907290756702423,0.6658362448215485,1,multi_pixel_2,0.9565653204917908,2.0
0.07249521464109421,0.8840701058506966,1,multi_pixel_3,0.9565653204917908,3.0
0.17836560308933258,0.07150378823280334,0,differential_evolution,0.10686181485652924,
0.173183411359787,0.06632159650325775,0,multi_pixel_1,0.10686181485652924,1.0
0.31168827414512634,0.2048264592885971,0,multi_pixel_2,0.10686181485652924,2.0
0.3421212434768677,0.23525942862033844,0,multi_pixel_3,0.10686181485652924,3.0
0.7358678579330444,0.32750070095062256,1,differential_evolution,0.4083671569824219,
0.5602948069572449,0.151927649974823,1,multi_pixel_1,0.4083671569824219,1.0
0.8313093781471252,0.42294222116470337,1,multi_pixel_2,0.4083671569824219,2.0
0.8833922743797302,0.47502511739730835,1,multi_pixel_3,0.4083671569824219,3.0
0.9987001419067383,0.0009604692459106445,0,differential_evolution,0.9996606111526489,
0.9991236329078674,0.0005369782447814941,0,multi_pixel_1,0.9996606111526489,1.0
0.9986016154289246,0.0010589957237243652,0,multi_pixel_2,0.9996606111526489,2.0
0.9842280149459839,0.015432596206665039,0,multi_pixel_3,0.9996606111526489,3.0
0.3712231516838074,0.07838553190231323,0,differential_evolution,0.29283761978149414,
0.38588008284568787,0.09304246306419373,0,multi_pixel_1,0.29283761978149414,1.0
0.5339919924736023,0.24115437269210815,1,multi_pixel_2,0.29283761978149414,2.0
0.5702447295188904,0.27740710973739624,1,multi_pixel_3,0.29283761978149414,3.0
0.0018616493325680494,0.6482505623716861,1,differential_evolution,0.6501122117042542,
0.34818148612976074,0.3019307255744934,1,multi_pixel_1,0.6501122117042542,1.0
0.009479603730142117,0.640632607974112,1,multi_pixel_2,0.6501122117042542,2.0
0.026420772075653076,0.6236914396286011,1,multi_pixel_3,0.6501122117042542,3.0
0.9870645999908447,0.004698038101196289,0,differential_evolution,0.991762638092041,
0.9815787076950073,0.010183930397033691,0,multi_pixel_1,0.991762638092041,1.0
0.9319937229156494,0.0597689151763916,0,multi_pixel_2,0.991762638092041,2.0
0.5466839075088501,0.4450787305831909,0,multi_pixel_3,0.991762638092041,3.0
0.5155706405639648,0.13920250535011292,1,differential_evolution,0.37636813521385193,
0.5243510007858276,0.1479828655719757,1,multi_pixel_1,0.37636813521385193,1.0
0.7069619297981262,0.3305937945842743,1,multi_pixel_2,0.37636813521385193,2.0
0.6430310606956482,0.26666292548179626,1,multi_pixel_3,0.37636813521385193,3.0
0.20159873366355896,0.44368574023246765,1,differential_evolution,0.6452844738960266,
0.33724871277809143,0.3080357611179352,1,multi_pixel_1,0.6452844738960266,1.0
0.018045851960778236,0.6272386219352484,1,multi_pixel_2,0.6452844738960266,2.0
0.0602114275097847,0.5850730463862419,1,multi_pixel_3,0.6452844738960266,3.0
0.12632213532924652,0.065524872392416,0,differential_evolution,0.06079726293683052,
0.14628909528255463,0.0854918323457241,0,multi_pixel_1,0.06079726293683052,1.0
0.11263536661863327,0.05183810368180275,0,multi_pixel_2,0.06079726293683052,2.0
0.46653255820274353,0.405735295265913,0,multi_pixel_3,0.06079726293683052,3.0
0.9885431528091431,0.009854495525360107,0,differential_evolution,0.9983976483345032,
0.9886052012443542,0.009792447090148926,0,multi_pixel_1,0.9983976483345032,1.0
0.9678059220314026,0.030591726303100586,0,multi_pixel_2,0.9983976483345032,2.0
0.021952440962195396,0.9764452073723078,1,multi_pixel_3,0.9983976483345032,3.0
0.9521076083183289,0.0405849814414978,0,differential_evolution,0.9926925897598267,
0.970164954662323,0.022527635097503662,0,multi_pixel_1,0.9926925897598267,1.0
0.329740971326828,0.6629516184329987,1,multi_pixel_2,0.9926925897598267,2.0
0.03139420226216316,0.9612983874976635,1,multi_pixel_3,0.9926925897598267,3.0
0.9611003398895264,0.021823108196258545,0,differential_evolution,0.9829234480857849,
0.9470281004905701,0.035895347595214844,0,multi_pixel_1,0.9829234480857849,1.0
0.37906771898269653,0.6038557291030884,1,multi_pixel_2,0.9829234480857849,2.0
0.2709364593029022,0.7119869887828827,1,multi_pixel_3,0.9829234480857849,3.0
0.6935871243476868,0.22188407182693481,0,differential_evolution,0.9154711961746216,
0.5546359419822693,0.3608352541923523,0,multi_pixel_1,0.9154711961746216,1.0
0.440592497587204,0.4748786985874176,1,multi_pixel_2,0.9154711961746216,2.0
0.1419369876384735,0.7735342085361481,1,multi_pixel_3,0.9154711961746216,3.0
0.574467658996582,0.3968135118484497,0,differential_evolution,0.9712811708450317,
0.6404922008514404,0.3307889699935913,0,multi_pixel_1,0.9712811708450317,1.0
0.2338363528251648,0.7374448180198669,1,multi_pixel_2,0.9712811708450317,2.0
0.005519867409020662,0.9657613034360111,1,multi_pixel_3,0.9712811708450317,3.0
0.6157049536705017,0.3034934401512146,0,differential_evolution,0.9191983938217163,
0.5796007513999939,0.3395976424217224,0,multi_pixel_1,0.9191983938217163,1.0
0.47349750995635986,0.44570088386535645,1,multi_pixel_2,0.9191983938217163,2.0
0.11403750628232956,0.8051608875393867,1,multi_pixel_3,0.9191983938217163,3.0
0.4916997253894806,0.23024415969848633,0,differential_evolution,0.26145556569099426,
0.37915942072868347,0.11770385503768921,0,multi_pixel_1,0.26145556569099426,1.0
0.5241009593009949,0.2626453936100006,1,multi_pixel_2,0.26145556569099426,2.0
0.6070233583450317,0.3455677926540375,1,multi_pixel_3,0.26145556569099426,3.0
0.00025373243261128664,0.00012097094440832734,0,differential_evolution,0.0001327614882029593,
0.00030911542125977576,0.00017635393305681646,0,multi_pixel_1,0.0001327614882029593,1.0
0.000779856403823942,0.0006470949156209826,0,multi_pixel_2,0.0001327614882029593,2.0
0.0037058545276522636,0.0035730930394493043,0,multi_pixel_3,0.0001327614882029593,3.0
0.0973823070526123,0.8250160813331604,1,differential_evolution,0.9223983883857727,
0.3917257487773895,0.5306726396083832,1,multi_pixel_1,0.9223983883857727,1.0
0.30443283915519714,0.6179655492305756,1,multi_pixel_2,0.9223983883857727,2.0
0.0010531804291531444,0.9213452079566196,1,multi_pixel_3,0.9223983883857727,3.0
0.23368556797504425,0.4383802264928818,1,differential_evolution,0.672065794467926,
0.298729807138443,0.37333598732948303,1,multi_pixel_1,0.672065794467926,1.0
0.07965308427810669,0.5924127101898193,1,multi_pixel_2,0.672065794467926,2.0
0.01801488548517227,0.6540509089827538,1,multi_pixel_3,0.672065794467926,3.0
0.46903476119041443,0.280198335647583,0,differential_evolution,0.18883642554283142,
0.4075324833393097,0.21869605779647827,0,multi_pixel_1,0.18883642554283142,1.0
0.6480379104614258,0.45920148491859436,1,multi_pixel_2,0.18883642554283142,2.0
0.5561472177505493,0.3673107922077179,1,multi_pixel_3,0.18883642554283142,3.0
0.4584810137748718,0.3465573787689209,1,differential_evolution,0.8050383925437927,
0.41904696822166443,0.3859914243221283,1,multi_pixel_1,0.8050383925437927,1.0
0.06442783772945404,0.7406105548143387,1,multi_pixel_2,0.8050383925437927,2.0
0.01510047260671854,0.7899379199370742,1,multi_pixel_3,0.8050383925437927,3.0
0.9890340566635132,0.009688794612884521,0,differential_evolution,0.9987228512763977,
0.980938196182251,0.01778465509414673,0,multi_pixel_1,0.9987228512763977,1.0
0.8919244408607483,0.10679841041564941,0,multi_pixel_2,0.9987228512763977,2.0
0.8020548224449158,0.19666802883148193,0,multi_pixel_3,0.9987228512763977,3.0
0.9601693749427795,0.03958618640899658,0,differential_evolution,0.9997555613517761,
0.9992861151695251,0.00046944618225097656,0,multi_pixel_1,0.9997555613517761,1.0
0.962578296661377,0.03717726469039917,0,multi_pixel_2,0.9997555613517761,2.0
0.5583351850509644,0.44142037630081177,0,multi_pixel_3,0.9997555613517761,3.0
0.8503401279449463,0.11925607919692993,0,differential_evolution,0.9695962071418762,
0.8433858156204224,0.12621039152145386,0,multi_pixel_1,0.9695962071418762,1.0
0.7677220106124878,0.20187419652938843,0,multi_pixel_2,0.9695962071418762,2.0
0.48850807547569275,0.48108813166618347,1,multi_pixel_3,0.9695962071418762,3.0
0.07896798104047775,0.0458843819797039,0,differential_evolution,0.03308359906077385,
0.10499844700098038,0.07191484794020653,0,multi_pixel_1,0.03308359906077385,1.0
0.21879534423351288,0.18571174517273903,0,multi_pixel_2,0.03308359906077385,2.0
0.2098376750946045,0.17675407603383064,0,multi_pixel_3,0.03308359906077385,3.0
0.9066686630249023,0.05697524547576904,0,differential_evolution,0.9636439085006714,
0.8832474946975708,0.08039641380310059,0,multi_pixel_1,0.9636439085006714,1.0
0.7709464430809021,0.1926974654197693,0,multi_pixel_2,0.9636439085006714,2.0
0.1660093069076538,0.7976346015930176,1,multi_pixel_3,0.9636439085006714,3.0
0.40234702825546265,0.27490484714508057,1,differential_evolution,0.6772518754005432,
0.18123334646224976,0.49601852893829346,1,multi_pixel_1,0.6772518754005432,1.0
0.001038790331222117,0.6762130850693211,1,multi_pixel_2,0.6772518754005432,2.0
0.001249612309038639,0.6760022630915046,1,multi_pixel_3,0.6772518754005432,3.0
0.24564385414123535,0.09642603993415833,0,differential_evolution,0.14921781420707703,
0.2110263705253601,0.06180855631828308,0,multi_pixel_1,0.14921781420707703,1.0
0.36098480224609375,0.21176698803901672,0,multi_pixel_2,0.14921781420707703,2.0
0.56081622838974,0.41159841418266296,1,multi_pixel_3,0.14921781420707703,3.0
0.9498888254165649,0.04144716262817383,0,differential_evolution,0.9913359880447388,
0.7843117713928223,0.2070242166519165,0,multi_pixel_1,0.9913359880447388,1.0
0.8989244103431702,0.0924115777015686,0,multi_pixel_2,0.9913359880447388,2.0
0.007224841974675655,0.9841111460700631,1,multi_pixel_3,0.9913359880447388,3.0
0.0399717353284359,0.012959927320480347,0,differential_evolution,0.02701180800795555,
0.05669543147087097,0.02968362346291542,0,multi_pixel_1,0.02701180800795555,1.0
0.2005959302186966,0.17358412221074104,0,multi_pixel_2,0.02701180800795555,2.0
0.3753209412097931,0.34830913320183754,0,multi_pixel_3,0.02701180800795555,3.0
0.7055468559265137,0.1800718903541565,0,differential_evolution,0.8856187462806702,
0.6928696632385254,0.19274908304214478,0,multi_pixel_1,0.8856187462806702,1.0
0.6911009550094604,0.19451779127120972,0,multi_pixel_2,0.8856187462806702,2.0
0.16556301712989807,0.7200557291507721,1,multi_pixel_3,0.8856187462806702,3.0
0.3041576147079468,0.6378483176231384,1,differential_evolution,0.9420059323310852,
0.3694343864917755,0.5725715458393097,1,multi_pixel_1,0.9420059323310852,1.0
0.04991269111633301,0.8920932412147522,1,multi_pixel_2,0.9420059323310852,2.0
0.06420067697763443,0.8778052553534508,1,multi_pixel_3,0.9420059323310852,3.0
0.39391207695007324,0.10399147868156433,0,differential_evolution,0.2899205982685089,
0.4490101635456085,0.1590895652770996,0,multi_pixel_1,0.2899205982685089,1.0
0.5450761914253235,0.2551555931568146,1,multi_pixel_2,0.2899205982685089,2.0
0.6673955917358398,0.37747499346733093,1,multi_pixel_3,0.2899205982685089,3.0
0.3056999742984772,0.20028240978717804,0,differential_evolution,0.10541756451129913,
0.2501436173915863,0.14472605288028717,0,multi_pixel_1,0.10541756451129913,1.0
0.4971652626991272,0.39174769818782806,0,multi_pixel_2,0.10541756451129913,2.0
0.6304662227630615,0.5250486582517624,1,multi_pixel_3,0.10541756451129913,3.0
0.7068216800689697,0.12498044967651367,0,differential_evolution,0.8318021297454834,
0.6745156049728394,0.15728652477264404,0,multi_pixel_1,0.8318021297454834,1.0
0.49299177527427673,0.33881035447120667,1,multi_pixel_2,0.8318021297454834,2.0
0.3535272479057312,0.4782748818397522,1,multi_pixel_3,0.8318021297454834,3.0
0.21872074902057648,0.37403230369091034,1,differential_evolution,0.5927530527114868,
0.34840428829193115,0.24434876441955566,1,multi_pixel_1,0.5927530527114868,1.0
0.3459671437740326,0.24678590893745422,1,multi_pixel_2,0.5927530527114868,2.0
